event_id,source_id,source_package,source_file,road_type,road_section_type,city,location_label,traffic_condition,collection_time_period,speed_bin,overlap_type,ego_id,cutin_id,reference_frame,reference_time_definition,keyframe1,keyframe2,keyframe3,keyframe4,keyframe5,ego_speed_kmh,cutin_speed_kmh,relative_speed_kmh,longitudinal_gap_m,longitudinal_gap_signed_m,lateral_speed_mps,cutin_angle_deg,cutin_duration_s,ttc_s,thw_s,min_ttc_s,min_thw_s,ego_max_decel_mps2,cutin_lateral_accel_mps2,sample_quality,quality_notes
DJI_20250802074721_0005_V::Ego_253_CutIn_236_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_253_CutIn_236_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,253,236,755,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",35,35,755,839,839,62.136,64.44,2.304,37.812,,0.267,-3.82,16.3,,2.19,541.752,1.412,-0.506,0.57,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_2674_CutIn_2608_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2674_CutIn_2608_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2674,2608,5833,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5453,5453,5833,6002,6002,57.571,49.662,-7.909,35.378,,0.49,0.467,18.3,18.384,2.212,17.336,1.944,-0.52,0.48,valid,
DJI_20250802074721_0005_V::Ego_2683_CutIn_2676_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2683_CutIn_2676_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2683,2676,5567,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5546,5546,5567,5933,5933,67.45,86.512,19.062,9.266,,0.534,2.399,12.9,,0.494,,0.478,-0.642,0.855,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_2746_CutIn_2528_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2746_CutIn_2528_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2746,2528,5836,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5384,5384,5836,6025,6025,56.038,46.253,-9.785,66.516,,0.46,3.76,21.367,66.818,4.271,23.599,4.154,-0.74,0.57,valid,
DJI_20250802074721_0005_V::Ego_2746_CutIn_2669_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2746_CutIn_2669_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2746,2669,5987,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5519,5519,5987,6075,6075,53.266,54.187,0.922,67.751,,0.644,1.411,18.533,,4.576,23.599,4.154,-0.74,0.57,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_277_CutIn_143_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_277_CutIn_143_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,277,143,489,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",12,12,489,617,617,70.459,60.646,-9.814,194.746,,0.746,0.316,16.567,73.272,9.95,69.063,9.92,-0.777,0.75,valid,
DJI_20250802074721_0005_V::Ego_2798_CutIn_2795_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2798_CutIn_2795_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2798,2795,5891,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",582,582,5891,6308,6308,57.125,68.893,11.768,12.137,,0.791,-0.478,16.267,,0.765,,0.285,-0.292,0.81,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_2841_CutIn_2720_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2841_CutIn_2720_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2841,2720,6096,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5611,5611,6096,6277,6277,65.275,44.23,-21.046,20.173,,0.71,0.137,22.2,9.643,1.112,9.158,0.666,-0.463,0.51,valid,
DJI_20250802074721_0005_V::Ego_2841_CutIn_2794_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2841_CutIn_2794_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2841,2794,6182,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5818,5818,6182,634,634,61.65,56.041,-5.609,13.218,,0.633,1.802,17.4,11.716,0.772,9.158,0.642,-0.463,0.825,valid,
DJI_20250802074721_0005_V::Ego_2943_CutIn_2928_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2943_CutIn_2928_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2943,2928,6158,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",6117,6117,6158,6516,6516,65.578,69.833,4.255,14.028,,0.082,-0.857,13.3,,0.77,,0.709,-2.16,0.69,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_2959_CutIn_2966_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_2959_CutIn_2966_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2959,2966,6528,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",6203,6203,6528,6673,6673,51.89,58.885,6.995,18.997,,0.205,-1.392,15.667,,1.318,,0.002,-0.453,0.495,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_300_CutIn_281_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_300_CutIn_281_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,300,281,863,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",502,502,863,97,97,57.204,70.938,13.734,48.854,,0.211,-1.407,15.6,,3.076,24.263,1.64,-0.941,0.69,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_3019_CutIn_2813_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_3019_CutIn_2813_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,3019,2813,6322,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5863,5863,6322,6437,6437,56.052,57.172,1.12,103.098,,0.292,1.314,19.133,29.822,6.622,24.315,5.792,-0.32,0.75,valid,
DJI_20250802074721_0005_V::Ego_3019_CutIn_2912_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_3019_CutIn_2912_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,3019,2912,6557,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",6092,6092,6557,671,671,55.48,51.656,-3.823,78.915,,0.463,-1.386,20.6,78.156,5.117,24.315,4.071,-0.32,0.495,valid,
DJI_20250802074721_0005_V::Ego_31_CutIn_36_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_31_CutIn_36_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,31,36,169,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,169,322,322,61.776,53.374,-8.402,91.141,,0.443,0.985,10.733,41.507,5.311,22.159,5.253,-0.595,0.66,valid,
DJI_20250802074721_0005_V::Ego_326_CutIn_284_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_326_CutIn_284_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,326,284,932,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",505,505,932,948,948,64.213,60.34,-3.874,97.935,,0.331,0.595,14.767,94.559,5.49,64.238,5.49,-0.367,0.525,valid,
DJI_20250802074721_0005_V::Ego_357_CutIn_314_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_357_CutIn_314_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,357,314,747,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",633,633,747,1205,1205,64.987,43.186,-21.802,26.198,,0.432,0.849,19.067,5.174,1.451,4.716,1.092,-2.115,1.08,valid,
DJI_20250802074721_0005_V::Ego_530_CutIn_540_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_530_CutIn_540_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,530,540,1141,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1046,1046,1141,1483,1483,49.327,74.423,25.096,8.57,,0.104,-2.14,14.567,,0.625,,0.001,-0.12,0.66,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_579_CutIn_514_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_579_CutIn_514_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,579,514,129,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",977,977,129,1366,1366,69.826,75.427,5.602,120.948,,0.236,-1.094,12.967,,6.235,,6.05,-0.099,0.63,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_608_CutIn_503_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_608_CutIn_503_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,608,503,1356,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",941,941,1356,14,14,57.708,62.118,4.41,170.356,,0.537,-0.281,15.3,,10.626,,9.771,-0.605,0.735,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_611_CutIn_469_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_611_CutIn_469_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,611,469,1252,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",87,87,1252,1405,1405,56.491,58.1,1.609,172.868,,0.643,0.392,17.833,,11.019,88.987,8.915,-0.149,0.63,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_706_CutIn_660_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_706_CutIn_660_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,706,660,1759,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1355,1355,1759,1842,1842,57.982,71.557,13.576,74.584,,0.397,1.168,16.233,,4.631,28.758,3.229,-1.131,1.14,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_727_CutIn_658_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_727_CutIn_658_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,727,658,1774,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1347,1347,1774,1888,1888,52.668,53.197,0.529,125.891,,0.362,-6.137,18.033,,8.616,,8.117,,0.675,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_809_CutIn_802_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_809_CutIn_802_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,809,802,2044,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1676,1676,2044,2081,2081,63.853,76.09,12.236,42.129,,0.23,-1.128,13.5,,2.375,,0.24,-0.871,0.765,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_829_CutIn_709_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_829_CutIn_709_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,829,709,1953,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1505,1505,1953,21,21,56.347,54.04,-2.308,77.148,,0.456,0.527,19.833,127.396,4.929,23.72,4.891,-0.888,0.405,valid,
DJI_20250802074721_0005_V::Ego_971_CutIn_859_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_971_CutIn_859_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,971,859,2238,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1818,1818,2238,2341,2341,51.221,58.669,7.448,99.856,,0.593,0.441,17.433,,7.018,,5.502,-1.109,0.51,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_989_CutIn_884_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_989_CutIn_884_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,989,884,2039,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1862,1862,2039,2342,2342,44.986,64.807,19.822,8.879,,0.411,1.45,16,,0.71,,0.675,-0.26,0.735,review,missing_required_metric
DJI_20250802074721_0005_V::Ego_989_CutIn_976_Event1,DJI_20250802074721_0005_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802074721_0005_V/ScenarioExtraction/cutin_scenarios/Ego_989_CutIn_976_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,989,976,2201,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",1993,1993,2201,2567,2567,45.684,50.414,4.73,16.518,,0.426,0.785,19.133,,1.302,,0.675,-0.26,0.705,review,missing_required_metric
DJI_20250802075110_0006_V::Ego_1141_CutIn_1149_Event1,DJI_20250802075110_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802075110_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1141_CutIn_1149_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1141,1149,2511,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",233,233,2511,2804,2804,51.041,62.143,11.102,9.552,,0.38,1.069,15.8,,0.674,,0,-0.538,0.51,review,missing_required_metric
DJI_20250802075110_0006_V::Ego_1208_CutIn_1111_Event1,DJI_20250802075110_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802075110_0006_V/ScenarioExtraction/cutin_scenarios/Ego_1208_CutIn_1111_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,80-100,normal,1208,1111,2671,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2264,2264,2671,2773,2773,80.705,62.348,-18.356,60.059,,0.156,-1.745,16.967,12.782,2.679,11.308,2.041,-2.59,0.585,valid,
DJI_20250802075110_0006_V::Ego_120_CutIn_90_Event1,DJI_20250802075110_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802075110_0006_V/ScenarioExtraction/cutin_scenarios/Ego_120_CutIn_90_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,120,90,456,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",56,56,456,481,481,57.625,73.98,16.355,95.197,,0.265,-1.308,14.167,,5.947,,3.287,-0.037,0.675,review,missing_required_metric
DJI_20250802075110_0006_V::Ego_123_CutIn_122_Event1,DJI_20250802075110_0006_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802075110_0006_V/ScenarioExtraction/cutin_scenarios/Ego_123_CutIn_122_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,123,122,227,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",147,147,227,636,636,57.528,66.06,8.532,6.74,,0.01,-2.123,16.3,,0.422,,0.084,-0.568,0.525,review,missing_required_metric
